04/13/16,
05/17/17,
05/09/17,
04/05/16,
10/03/17,
04/02/19,
12/07/17,
01/30/20,
03/27/14,
04/19/16,
07/12/17,
07/28/11,
04/26/16,
05/04/17,
09/13/16,
12/04/19,
02/16/17,
02/11/20,
04/13/16,
04/28/16,
04/02/19,
03/17/16,
01/27/16,
03/26/14,
10/24/19,
09/15/16,
05/18/17,
04/12/16,
07/18/17,
07/11/17,
11/20/19,
01/31/13,
01/31/13,
03/22/12,
11/30/17,
03/27/12,
04/09/13,
04/09/13,
10/21/15,
06/07/17,
04/29/15,
04/10/14,
05/07/13,
04/08/14,
06/06/17,
06/09/11,
04/11/13,
04/24/18,
04/28/15,
04/11/13,
04/17/18,
03/08/12,
04/14/15,
03/13/12,
03/19/13,
03/19/13,
03/03/16,
03/08/16,
01/18/18,
01/29/19,
04/02/14,
04/08/14,
06/06/17,
10/08/15,
03/15/16,
04/26/18,
04/26/12,
04/10/14,
03/27/12,
02/12/13,
04/17/13,
04/07/11,
06/13/17,
11/15/12,
09/19/13,
03/19/13,
05/08/13,
05/10/18,
08/21/18,
09/19/13,
03/08/16,
01/29/19,
01/30/18,
03/07/12,
05/25/17,
05/23/17,
04/30/14,
04/18/13,
02/25/14,
02/04/16,
02/09/16,
07/25/13,
07/25/13,
04/23/13,
02/15/18,
03/19/15,
02/03/16,
03/06/18,
08/04/15,
11/27/18,
04/10/18,
03/18/15,
04/11/18,
03/05/14,
02/14/18,
07/29/15,
02/25/16,
03/13/18,
03/05/14,
03/15/18,
03/15/18,
07/18/13,
03/25/14,
02/09/16,
09/25/18,
04/23/13,
07/18/13,
11/14/18,
03/22/18,
05/16/13,
02/11/14,
03/06/14,
11/27/18,
12/12/18,
07/30/15,
03/19/15,
06/03/11,
11/29/18,
02/14/18,
10/29/15,
01/05/17,
05/10/16,
11/07/13,
12/06/16,
11/03/15,
02/12/19,
03/14/19,
07/27/10,
03/22/17,
05/08/19,
03/12/19,
05/01/19,
12/03/15,
02/25/15,
05/03/17,
04/06/17,
02/12/15,
03/26/19,
02/07/19,
03/23/17,
12/01/16,
11/05/15,
11/17/11,
04/09/19,
04/04/19,
04/04/17,
02/04/15,
03/18/15,
10/27/15,
01/10/17,
03/21/17,
12/01/15,
05/02/19,
09/14/11,
12/02/14,
11/09/17,
09/22/16,
06/21/16,
04/05/16,
11/20/19,
07/19/11,
04/07/16,
03/15/16,
07/18/17,
07/31/19,
05/17/17,
04/21/16,
03/27/19,
01/29/15,
07/24/19,
03/02/17,
09/20/16,
04/06/16,
03/02/17,
11/16/17,
09/13/11,
11/07/17,
07/20/11,
07/18/17,
07/16/19,
03/28/19,
07/26/11,
06/16/16,
07/25/17,
01/16/20,
04/20/16,
09/26/17,
01/27/16,
09/29/15,
12/05/19,
09/22/15,
06/19/18,
02/28/13,
04/19/18,
03/05/13,
03/05/13,
02/28/13,
02/14/13,
03/09/16,
02/14/13,
04/01/14,
07/19/12,
06/20/17,
10/10/13,
06/15/17,
06/28/11,
05/12/15,
01/25/18,
04/09/14,
04/17/13,
03/07/13,
03/15/12,
03/01/16,
03/07/13,
04/14/15,
03/12/13,
03/08/16,
06/26/18,
03/12/13,
04/18/18,
09/17/15,
04/16/15,
03/06/12,
10/01/15,
05/24/17,
04/18/18,
03/20/12,
04/17/13,
04/09/14,
03/10/16,
12/14/17,
04/17/13,
02/12/13,
03/21/12,
06/21/17,
03/09/16,
02/12/13,
06/13/17,
02/27/18,
05/24/11,
04/24/13,
07/14/15,
03/20/18,
04/12/18,
03/06/18,
03/11/14,
08/05/15,
10/10/18,
03/12/14,
03/09/10,
07/07/15,
07/30/13,
03/22/18,
02/11/16,
07/30/13,
04/11/18,
04/24/13,
02/27/14,
03/11/14,
12/04/18,
03/25/15,
07/21/15,
04/25/13,
04/25/13,
07/09/15,
12/12/18,
03/13/14,
04/17/12,
03/20/18,
03/25/15,
02/23/16,
04/18/13,
04/29/14,
02/07/18,
03/29/12,
02/26/14,
04/30/19,
02/07/18,
03/05/19,
11/18/10,
03/03/15,
02/08/17,
01/27/15,
05/02/17,
03/09/17,
04/25/17,
09/22/11,
12/08/15,
04/09/19,
04/25/17,
01/24/17,
02/11/15,
03/27/19,
06/04/19,
04/03/19,
02/10/15,
07/11/19,
02/10/15,
03/29/17,
02/26/19,
02/28/12,
02/14/12,
03/11/15,
10/19/11,
04/27/17,
04/27/17,
11/08/11,
01/21/15,
01/28/15,
04/10/19,
04/27/17,
02/05/19,
03/08/17,
02/28/19,
04/11/19,
02/09/17,
02/14/19,
12/10/15,
02/26/15,
03/30/17,
07/09/19,
02/16/12,
03/12/15,
01/12/17,
03/26/19,
10/22/15,
11/10/15,
03/29/17,
11/29/16
